,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
1006,6y5BTGTFTmg,We Found A KEY FROZEN In ICE…,2021-01-17T16:00:05Z,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,22,21.19.01,unspeakable|vlog|vlogs|unspeakablegaming|prank|comedy|challenge|laugh|funny|moments|craziest|pranks|crazy|no cursing|no swearing|how to|parody|troll|video|react|family friendly|funniest|adventure|trolling|unspeakable vlogs|real life|life|unspeakable real life|unspeakableplays,3097442,141107,3020,11815,https://i.ytimg.com/vi/6y5BTGTFTmg/default.jpg,False,False,NEW MERCH! - https://www.unspeakable.com/Follow all of these or I will steal your cookies.INSTAGRAM 1 - http://instagram.com/unspeakableINSTAGRAM 2 - https://www.instagram.com/Unspeakableshop/TIK TOK -  https://vm.tiktok.com/tyG2Rd/TIK TOK 2.0 - https://www.tiktok.com/@unspeakableplaysgamesFACEBOOK - https://www.facebook.com/UnspeakableVlogsFACEBOOK 2.0 - https://www.facebook.com/UnspeakableClothingSubscribe to my other channels or I will eat your computer.MINECRAFT - https://www.youtube.com/user/UnspeakableGaming?sub_confirmation=1EPIC GAMES - https://www.youtube.com/channel/UC1n_yB_W-FZCbwajZPcs8Jw?sub_confirmation=1VLOGS - https://www.youtube.com/channel/UCwIWAbIeu0xI0ReKWOcw3eg?sub_confirmation=1VLOGS 2.0 - https://www.youtube.com/channel/UCet_y01v87pE7MPGikjTQQw?sub_confirmation=1NEW MERCH - https://www.youtube.com/channel/UCBUOxKtRd79qLwkLTPsFCUA?sub_confirmation=1THE NOOB - https://www.youtube.com/channel/UCA1LBqaJbeRPyjL3LmHjwqQ?sub_confirmation=1Thanks for watching! Likes are greatly appreciated! Subscribe to be notified when my next video is live!
1011,-4sfXSHSxzA,SURPRISING BRENT WITH HIS TIKTOK CRUSH!!,2021-01-16T21:40:04Z,UCPpATKqmMV-CNRNWYaDUwiA,Alexa Rivera,26,21.19.01,[none],3201339,167326,3780,6724,https://i.ytimg.com/vi/-4sfXSHSxzA/default.jpg,False,False,"He had no idea! Thank you guys so much for watching, make sure to LIKE the video and SUBSCRIBE!Thanks to ThePicnic.Collective for help with the date setup.@Brent Rivera @Ben Azelart @pierson @Jeremy Hutchins If you see this comment if you think Pierson or Kaylie is a better match for and why! Love you guys :)"
1019,q2cEk3HXMaw,EMBRACING CHANGE | Building our Home at Cabin in Woods,2021-01-17T16:00:08Z,UC4laAHbk8VSgmvB47tsd2XQ,Eamon & Bec,19,21.19.01,eamon and bec|eamon bec|eamon hair|eamon and bec hair|embracing change|this changes everything|change|cabin in the woods|cabin build|cabin renovation|building our home|building our home in woods|home renovation|diy home|diy home projects|van life build|building a house|building a house in the woods|off grid cabin|van life couple,571333,21629,689,2537,https://i.ytimg.com/vi/q2cEk3HXMaw/default.jpg,False,False,"NEW YEAR, NEW EAMON & BEC! We are so excited for all of the adventures 2021 has in store for us all. Want to learn something new this year? The first 1000 people to use the link will get a free trial of Skillshare Premium Membership: https://skl.sh/eamonbec01211► SUBSCRIBE for a new video every single Sunday https://youtube.com/eamonbec?sub_confirmation=1► The vlog continues on Instagram https://instagram.com/eamonandbecWe've escaped to the wilderness & we're building our home at a cabin in the woods ... a phrase that we didn't think we'd be saying just one short year ago. But, if 2020 taught us anything it was to embrace change so with that spirit we are looking forward to all of the many blessings, lessons and love that 2021 has in store for us all. This week Eamon's does something we NEVER thought we'd see (remember that whole embracing chane thing?). Yeah, he chops off ALL his hair! Or does he 🤔 ?. We also take you out onto our frozen lake to enjoy a very Canadian sport of ice skating! Plus, there's the never-ending renovations projects inside the cabin and a healthy dose of laughter. Catch up on our cabin in the woods videos: https://bit.ly/3mNAcpXThanks to Skillshare for sponsoring today's video!Eamon & Bec Products↠ handmade chai blends https://chaiwalachai.com/ ↞↠ cookbook https://bit.ly/3o8MSs2 ↞↠ professional photo filters https://bit.ly/2HNyKES ↞↠ van build guide https://bit.ly/37jUqkQ ↞Who are we?We're Eamon and Bec, a Canadian couple who previously lived and traveled full-time in our self converted Sprinter Van!! When the pandemic hit earlier this year we made the difficult decision to abandon our van in Africa and fly home to Canada. Now we're here... living at a cabin in the Canadian wilderness. We've always envisioned moving into the woods by the lake and building our dream tiny cabin as a home base for us to come back to in between our international travels. We cannot wait to have a place to call our own!! Our goal here is to inspire you to chase after your own dreams! We hope to create a community of like-minded, positive individuals who will grow to love and support one another on their own journeys.Musicbed SyncID:MB0176GUYU857NE"
1026,TFzx8XSJQUE,SELF-RELIANCE AS A SAILOR (remote island living),2021-01-17T14:00:06Z,UCBo9TLJiZ5HI5CXFsCxOhmA,Gone with the Wynns,19,21.19.01,Gone With the Wynns|the Wynns|Sailing|Catamaran|Sailboat|Sail Around the World|Diving|Cruising|Nikki and Jason Wynn|Blue Water Cruising|Ocean|Sailing for Beginners|Circumnavigation|Life on a Yacht|Living on a Yacht|Tips|Tricks|Boating|Boat life|lifestyle|curiosity|free diving|travel|adventure|off grid|tiny house|underwater|Tonga|Vava'u Tonga|Freediving|Self-reliant Sailing|ReWilding|Self-Sustainable Living|Island Life|Off Grid|Wild Food|Foraging|Spearing,383932,13407,526,992,https://i.ytimg.com/vi/TFzx8XSJQUE/default.jpg,False,False,"Today’s story is about being out on the water, in the islands, and taking advantage of what mother nature provides.  From collecting rainwater to foraging with a friend and using stored power from the sun to have a date night on the deck.❤ Join Our Crew! ❤ For exclusive content, behind the scenes & Q&A's: http://bit.ly/patreon-wynn https://www.gonewiththewynns.com/sailing ☝Full Scoop On The Blog📷 Photo & Video Gear 📷https://www.gonewiththewynns.com/photo-video-gear 📱 UPDATES on Social 📱  INSTAGRAM: https://instagram.com/the_wynns/ FACEBOOK: https://www.facebook.com/GoneWithTheWynns 📧EMAIL notifications, so you never miss a video🍦http://bit.ly/gwtw-social🍺Tepache, AKA Pineapple Beer Recipegonewiththewynns.com/fermenting-tepache⚡Solar and all things Off The Gridgonewiththewynns.com/living-off-grid-rv-sailboat💡Underwater LightsUse Discount Code: WYNNSmacrisindustries.com/shop/🎶 MUSIC for vids. 2 Months Free:  https://bit.ly/artlist-GWTWArtists – John Coggins, Maya Isac, Orkas💯FREE ways to support our productionshttp://bit.ly/join-gwtw🎽GET YOUR SWAG ON:  https://gonewiththewynns.teemill.com/----------------------------------------------------------------------------------------------WHO ARE WE?We’re Jason and Nikki Wynn.  We been living #OffTheGrid and exploring the world for 10 years.  Our first six years of #travel were an epic road trip around North America.Now we’re on a #sailing voyage about the world.  Did we have any previous sailing experience, of course not! Neither of us is overly talented, smart, rich, lucky, or retired. But that doesn’t stop us from reaching far-flung destinations, having wild #adventures and managing everything that makes living aboard a moving vessel possible.  We’re two ordinary people that just so happen to live an extraordinary life.And this is why we publish our lives on the world wide web.  We share in hopes of inspiring you to find your adventure.Timestamps if you like to Jump Around:00:00 Rainy Season in Tonga00:40 Sea Snake Hold-Up01:35 Intro (short)01:58 Today's Plan - ReWilding03:00 Freediving & Spearing Outside the Reef05:31 Island Gardening & Foraging07:01 Our Underwater Camera Gear09:33 Lick It (Not a Great Idea)10:21 The Nut Cutter11:39 Pineapple Beer (Tepache) Quick Recipe 14:10 Pizza Night Begins15:24 Dinner and a Show on CURIOSITY18:11 Bloopers----------------------------------------------------------------------------------------------#BoatLife #Catamaran #TravelVlog #DigitalNomad #LifeStyle #Sailboats © Gone With the Wynns 2020"
1029,dLIZlwhBoq0,Food Theory: Cheetos Are Cow Food!,2021-01-16T19:05:12Z,UCHYoe8kQ-7Gn9ASOlmI0k6Q,The Food Theorists,26,21.19.01,cheetos|flaming hot cheetos|flamin hot cheetos|cheetos recipe|flaming hot cheetos recipe|flamin hot cheetos recipe|cheetos origin|flaming hot cheetos origin|snack food|cheetos mukbang|trying every cheetos|chip|chips|food history|food origins|food science|cheetos are cow food|food theorists|food theory|matpat|film theory|game theory|binging with babish|eat the menu|without a recipe|hot cheetos|how cheetos are made,2861984,107053,2725,10506,https://i.ytimg.com/vi/dLIZlwhBoq0/default.jpg,False,False,"Special thanks to Skillshare for sponsoring this episode!The first 1000 Theorists get a FREE trial of Skillshare Premium ► https://skl.sh/thefoodtheorists01211Theorists, Cheetos are cow food. That's it, that's the Tweet - I mean video. Listen, I LOVE me some Cheetos. If you pop open a bag, I will not say no! That does not, however, change what these crispy snacks are. They were MADE for cows! Still don't believe me? Well, sit back and grab a snack. This will blow your mind!SUBSCRIBE for Every Theory! ►► https://bit.ly/2CdCooV   Want More FOOD THEORY?You've Been SCAMMED! (Supermarket Secrets) ► https://youtu.be/EqviBPG2uPETootsie Pops, How Many Licks? ► https://youtu.be/qOS5NAdyWDwNever Order McDonald's Medium Fries! ► https://youtu.be/c_jnZkVlNtwKool Aid Man Is A Marvel Villain! ► https://youtu.be/CuZ14w_g3WA    Don't Trust Your Cake! ► https://youtu.be/dulS3GGiJ7M  Join our other Theorist Communities!Game Theory! ► http://bit.ly/1qV8fd6 Film Theory! ► http://bit.ly/1dI8VBH Need Royalty Free Music for your Content? Try Epidemic Sound. Get A 30 Day Free Trial! ► http://share.epidemicsound.com/theFoodTheorists Credits:Writers: Matthew Patrick and Luke BaratsEditors: Pedro Freitas, Danial BanditRants Keristoufi, and Koen VerhagenAssistant Editor: AlyssaBeCrazy  Sound Editor: Yosi Berman #Cheetos #FlaminHotCheetos #ChesterCheeta #Chips #CowFood #FoodScience #FoodTheory #Food #Recipe #Matpat #GameTheory #FilmTheory"
1040,erYPvNbc_mc,Hello world . From Jennie,2021-01-16T03:00:13Z,UCNYi_zGmR519r5gYdOKLTjQ,Jennierubyjane Official,22,21.19.01,BLACKPINK|JENNIE|제니|블랙핑크,14003481,2120377,22693,257428,https://i.ytimg.com/vi/erYPvNbc_mc/default.jpg,False,False,Original Music by Mandy Moore - When Will My Life Begin?Cover by Jennie#HelloWorld #FromJennie #20210116
1050,B6hFRorsiC8,I Bought EVERYTHING Inside This Warehouse Without Looking At It First!  😅💸,2021-01-16T04:17:56Z,UCGTKwjs1ctvgwCRa67RNO-Q,HeavyDSparks,22,21.19.01,helicopter|heli|flying|flight|asmr|vlog|heavy d|diesel|diesel dave|dave sparks|adventure|zion|utah|moab|go pro|travel vlog|diesel trucks|trucks|giveaway|ASMR|adventure vlog|vlogger|instagram|plane|Heavy D Sparks|diesel brothers|diesel power gear|diesel truck|how to|Polaris|Rzr|Utv|Atv|Offroad|Fun|Crazy|Rope swing|Heavy d|Heavydsparks|Diesel|Dave Sparks|hot tub|reveal|finale|exploring|silver|gold|tug of war|tug|tug o war|battle|tank|6x6|world record|stradman,788579,30272,444,2903,https://i.ytimg.com/vi/B6hFRorsiC8/default.jpg,False,False,This was a risky purchase...Guess how much you think I made or lost before watching til the end!Subscribe right now to be entered into our giveaways: https://www.youtube.com/c/HeavyDSparksFollow Me on Insta: https://www.instagram.com/heavydsparks/?hl=enShop Here to Win a Truck: www.DieselPowerGear.com FACEBOOK: https://www.facebook.com/HeavyDSparks/Click here to get Sparks Motors Gear: https://www.heavydsparks.com/
1062,hiXtCpJzGG4,TELLING BENNY I'M PREGNANT!,2021-01-14T21:43:57Z,UC0psAD-M4X6O0yC_hFRK4hw,AlondraDessy,22,21.19.01,alondradessy|alo and benny|alondra and benny|tre and alo|alo and elsy|Louies life|jenny69|ace fam|ace family|tre carter|Landon and shyla|alo breakup|through Ryans eyes|Catherine paiz|Austin mcbroom|James charles|daisy marquez|bram fam|bramty|alondradessy and benny|benny and alondradessy|comedy|benisha|alondra dessy|gabbie hanna|Trisha paytas|Laura mellado|Laura mellado pregnant|karina garcia|alondra pregnant,2606974,207010,2553,17494,https://i.ytimg.com/vi/hiXtCpJzGG4/default.jpg,False,False,"I’ve been loving Function of Beauty for the past year! Try it yourself and get 20% offyour first order through my link http://cen.yt/functionalondra3Shop my lashes! http://www.thelashbarla.comhttp://www.instagram.com/thelashbarlashop my merchandise!https://www.shopalondradessy.comhttps://www.instagram.com/shopalondra...MY SOCIAL MEDIAShttp://www.instagram.com/alondradessyTIKTOK alondradesyyyhttp://www.twitter.com/alondradessySnapchat, alondradessy.see you babes in my next bideeeeo"
1063,q2cIfWFiseg,We're The Greatest Crewmates - Among Us Song,2021-01-15T20:45:10Z,UCn3AViOfcFN4zIICMC5hvPg,Shiloh & Bros,22,21.19.01,among us|among us in real life|among us song|song|in real life|irl|among us reality|if everything was like among us|imposter iq|part 3|part 4|imposter|among us but in real life|real life|among us irl|among us parody|among us skit|funny among us|funny|funny among us moments|imposter iq 999|imposter vs crewmate|siblings|comedy|shiloh|shiloh and bros|shiloh nelson|among us imposter|we're the greatest crewmates,2254310,77540,1782,14467,https://i.ytimg.com/vi/q2cIfWFiseg/default.jpg,False,False,"We got so many requests for this song from our Among Us In Real Life series. Guess who the imposter is & let us know if you were right! The song originally appeared in If Everything Was Like Among Us part 4 and part 5.  Our merch store! https://shilohandbros.com/If you like Piper Rockelle, The Norris Nuts, Dixie D'Amelio, or the Txunamy, you'll love our channel. We do funny pranks, challenges, and skits!Shiloh's Instagram: https://www.instagram.com/shilohanelson/   Elijah's Instagram: https://www.instagram.com/iamelijahnelson/Micah's Instagram: https://www.instagram.com/heythisismicah/Judah's Instagram: https://www.instagram.com/judahnelson/Britney's Instagram: https://www.instagram.com/britneyleighnelson/Subscribe here! http://bit.ly/ShilohToJudahChannelHit the bell to be notified when we post new videos! #amongus #imposteramongus #inreallife"
1066,xaOnZ-eegps,I had COVID-19 ...while Pregnant,2021-01-15T20:15:05Z,UCeBnbqt4VRhotq2TQjkIi2A,LaurenzSide,22,21.19.01,laurenzside|Laurenzside of Gaming|funny girl gamer|covid|covid 19|covid-19|coronavirus|my experience|first symptoms|symptoms|covid pregnant|coronavirus pregnant|testing|i have|i had|positive,1396716,107230,1523,23706,https://i.ytimg.com/vi/xaOnZ-eegps/default.jpg,False,False,"I've finally decided to talk about my Covid-19 Coronavirus experience while I was 21 weeks Pregnant in case the information can help others. I answer a bunch of your questions & concerns as well as explain my Covid symptoms, testing, how I felt, how it affects the baby & the rest of my pregnancy, & anything else I could think of.It's a long video so if you only want to know answers to specific questions, jump to the below timestamp:00:00 - Intro01:22 - What were your first symptoms?02:26 - Did you have many symptoms?04:38 - Did you know you had it? How long before you got tested?08:25 - Were there any symptoms you confused with pregnancy symptoms?09:19 - What was your reaction when you found out?10:24 - How scared were you for yourself and the baby?11:39 - Did you feel any anxiety/guilt about getting it?12:56 - How did you get it?15:04 - How difficult was it to not have sense of smell/taste?16:14 - How long did it take to recover sense of smell/taste?17:12 - How bad was it compared to other times you've been sick?17:52 - Did any foods taste weird/good?18:58 - Any advice regarding it?19:47 - Did you have any pre-existing conditions that made it worse?21:48 - Does having it affect the baby in any way?22:35 - Do you know if the baby will have immunity to the virus?23:16 - Is there a specific treatment or routine for pregnant people you had to do?24:40 - Did anything change with the baby? heartbeat, kicking, etc26:23 - How has it affected your mental state?28:38 - Has Dexter noticed something wrong?29:11 - How has it been balancing work/recovering from illness?29:36 - Have people blamed you for getting it?30:08 - How did you deal with the stress before & after positive test?30:46 - Will you get the vaccine?31:22 - What do you think it will be like giving birth during covid times?32:50 - OutroPlease wear a mask, please continue to take this virus seriously.MERCH ► https://shop.3blackdot.com/collections/lauren-z-sideiOS STICKERS ► https://itunes.apple.com/us/app/id1300475628CUSTOM SPOTIFY PLAYLIST ► http://spotify.heardwell.com/zsideBECOME A CHANNEL MEMBER HERE ► https://www.youtube.com/channel/UCeBnbqt4VRhotq2TQjkIi2A/joinSUBSCRIBE HERE ► (http://bit.ly/10uru1W) Become a Z-Sider!VLOG CHANNEL ► https://www.youtube.com/laurenzothersidezLIKE, SHARE, and/or FAVORITE this Video if You Enjoyed it!It Really Helps Me Out!! Thanks for Watching!! ❤----------------------------------------­-----------------------------------My Gaming Chair:http://www.needforseatusa.com/Use code ZSIDE for free shippingMy Headset & Mouse: http://steelseries.7eer.net/c/193844/181780/2390----------------------------------------­-----------------------------------Follow Me Everywhere!! ❤TWITTER: https://twitter.com/LaurenzSideINSTAGRAM: http://instagram.com/laurenzsideTWITCH: http://www.twitch.tv/laurenzsideTIK TOK: https://www.tiktok.com/@laurenzsideytFACEBOOK: https://www.facebook.com/LaurenzsideDISCORD: https://discordapp.com/invite/Uk3q2T6"
1074,jny0fATDVBo,How Lebron was when he found out James Harden Went to the Nets,2021-01-14T04:38:02Z,UC4G10tk3AHFuyMIuD3rHOBA,RDCworld1,22,21.19.01,[none],5141020,322451,3563,14845,https://i.ytimg.com/vi/jny0fATDVBo/default.jpg,False,False,We know lebron was hot at this news man they always got this man going up against every top person in the world together 🤣🤣Follow our social media:@rdcworld1@supremedreams_1@23_is_leland@dylanpatel4@l0veandpeac3@ive_ben_jammin@cleanuniform@playthatjohn
1090,SPrcTTQ6u8w,LEBRON JUST TWEETED ABOUT US!!!!!,2021-01-14T21:07:45Z,UC4G10tk3AHFuyMIuD3rHOBA,RDCworld1,22,21.19.01,[none],2423928,267563,854,15035,https://i.ytimg.com/vi/SPrcTTQ6u8w/default.jpg,False,False,"I STILL CAN'T BELIEVE IT LEBRON NOT ONLY WATCHED OUR VIDEO BUT RETWEETED IT!!!!!!! THIS IS CRAZY Man we had to show our appreciation fr, we're so grateful for y'all spreading our content around this would be possible if it wasn't for y'all!!! THANK YOU 🙏"
1097,bxU6CifE79Q,Dream In Minecraft Manhunt...,2021-01-14T18:05:41Z,UCZWBGXa6kiaWo9-pE8CX6Dg,Dream Shorts,22,21.19.01,Dream Minecraft|dream Minecraft youtube|minecraft|dream|Minecraft but water rises every minute|minecraft but lava rises every minute|minecraft but challenge|minecraft challenge|challenge|minecraft 1.14|beating minecraft|rematch|finale|finale rematch|grand finale|grand|four hunters|4 hunters|Dream Team|Minecraft Manhunt,1017464,106577,1249,4957,https://i.ytimg.com/vi/bxU6CifE79Q/default.jpg,False,False,"Dream In Minecraft Manhunt... Is this what it's like in his head?!#shortsSUBSCRIBE! Lots of uploads coming this year!@Dream @GeorgeNotFound @BadBoyHalo @Sapnap An arrow is shot at Dream and Dream attempts to dodge it using calculated movements... (Yes, this entire video is sarcastic)"
1099,kfGuV1um27w,SURPRISING MY BOYFRIEND FOR HIS BIRTHDAY *emotional*,2021-01-14T19:00:18Z,UCYAXc8-3YZbau9vC7EyygqQ,Amelie,22,21.19.01,Amelie zilber|blake gray|birthday vlog|vlog|surprise|birthday surprise|sway house|sway|addison rae|dixie damelio|doah|braddison|blamelie|bryce hall|tiktok|tik tok|charli damelio|emotional|sweet|love|boyfriend|relationship|relationship goals|dating,815992,65219,333,1256,https://i.ytimg.com/vi/kfGuV1um27w/default.jpg,False,False,"Hey guys! Here’s a vlog of me surprising my boyfriend, Blake Gray, for his 20th birthday! It’s super cute and a little emotional… I’m happy I could share this moment with you all! Let’s be friends :)))I N S T A: www.instagram.com/ameliezilber T I K T O K: https://www.tiktok.com/@ameliezilberT W I T T E R: https://twitter.com/ameliexroseS N A P: @amelierose10"
1100,VgbAxEjh554,FILLING MY ENTIRE HOUSE WITH ORBEEZ!,2021-01-13T19:00:15Z,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,22,21.19.01,unspeakable|vlog|vlogs|unspeakablegaming|prank|comedy|challenge|laugh|funny|moments|craziest|pranks|crazy|no cursing|no swearing|how to|parody|troll|video|react|family friendly|funniest|adventure|trolling|unspeakable vlogs|real life|life|unspeakable real life|unspeakableplays,5153725,172939,4152,19440,https://i.ytimg.com/vi/VgbAxEjh554/default.jpg,False,False,NEW MERCH! - https://www.unspeakable.com/Follow all of these or I will steal your cookies.INSTAGRAM 1 - http://instagram.com/unspeakableINSTAGRAM 2 - https://www.instagram.com/Unspeakableshop/TIK TOK -  https://vm.tiktok.com/tyG2Rd/TIK TOK 2.0 - https://www.tiktok.com/@unspeakablegameplaysFACEBOOK - https://www.facebook.com/UnspeakableVlogsFACEBOOK 2.0 - https://www.facebook.com/UnspeakableClothingSubscribe to my other channels or I will eat your computer.MINECRAFT - https://www.youtube.com/user/UnspeakableGaming?sub_confirmation=1EPIC GAMES - https://www.youtube.com/channel/UC1n_yB_W-FZCbwajZPcs8Jw?sub_confirmation=1VLOGS - https://www.youtube.com/channel/UCwIWAbIeu0xI0ReKWOcw3eg?sub_confirmation=1VLOGS 2.0 - https://www.youtube.com/channel/UCet_y01v87pE7MPGikjTQQw?sub_confirmation=1NEW MERCH - https://www.youtube.com/channel/UCBUOxKtRd79qLwkLTPsFCUA?sub_confirmation=1THE NOOB - https://www.youtube.com/channel/UCA1LBqaJbeRPyjL3LmHjwqQ?sub_confirmation=1Thanks for watching! Likes are greatly appreciated! Subscribe to be notified when my next video is live!
1108,llTCmgGyHEs,Giving Away Karl’s Car,2021-01-14T21:09:49Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast Shorts,22,21.19.01,[none],3775092,232321,2177,12112,https://i.ytimg.com/vi/llTCmgGyHEs/default.jpg,False,False,"dont worry if you subscribe ill buy him a new one :) this was from our video where we gave our 40,000,000 subscriber 40 cars. it was so expensive and one of the cars i gave away was karl's. #shortsI Gave My 40,000,000th Subscriber 40 Carshttps://www.youtube.com/watch?v=UE5AHE2Ypr8"
1115,AZZY-TS_PDE,Baby Name Reveal- Princess A 💕,2021-01-14T00:26:15Z,UC_BSJ0WX9FnWRK_w1hwtuTw,The Aguilars,22,21.19.01,the aguilars|princess a|baby name reveal|candy aguilar|nestor Aguilar|Nikki v|melody|Ethan aguilar,658324,31157,1388,0,https://i.ytimg.com/vi/AZZY-TS_PDE/default.jpg,True,False,"Shop Our Merch: https://Shoptheaguilars.com Shop Sebastian Aiden: https://sebastianaiden.com USE CODE BabyMomma FOR 25% OFFhttps://www.instagram.com/sebastianaidenfashion/Snapchat: SebastianaidennFamily Channels:Candy's Makeup Channel            @GlambyCandy  Nikki's Channel                @Nikki V.  Ethan's Channel:                @Ethan Aguilar   Melody's Channel              @Melody  **Make Sure You Like, Comment, Share & Subscribe! ** TURN ON OUR POST NOTIFICATIONS FOR A CHANCE TO GET A SHOUT OUT IN OUR NEXT VIDEO!FOLLOW US-Facebook: https://www.facebook.com/TheAguilars2017/?modal=admin_todo_tour*Candy's Instagram- https://instagram.com/Glambycandy_Candy's Snapchat- Candy_PereidaCandy's Twitter- https://twitter.com/GlambyCandy*Nestor's Instagram- https://instagram.com/nestor_aguilar323Nestor's Snapchat- Nestor_AguilarNestor's Twitter- https://twitter.com/NestorAguilar_*Sebastian's Facebook Page- https://www.facebook.com/teamsebastianaiden/Sebastian's Instagram https://www.instagram.com/sebastian_aiden_aguilar/*Nicole's Instagram- https://instagram.com/n_i_k_k_i_v/Nicole's Snapchat- Nikki_Bruhh1Nicole Twitter- https://twitter.com/N_i_k_k_i_v*Melody's Instagram-https://www.instagram.com/mvelody/Melody's Snapchat- Mvelody1*Ethan's Instagram- https://instagram.com/ethanaguilar_Watch More Of The Aguilars!Melody's 15: https://www.youtube.com/playlist?list=PLE9emnzni8_b8QywI1xcHHXqOxLCmgt7TP.O. Box 📦 P.O. Box 6525 Glendale, Az 85312For Business Inquiries, Contact:contact@tablerockmanagement.com"
1120,CHFqGegX0WM,GeorgeNotFound In His Natural Habitat...,2021-01-13T17:35:20Z,UCZWBGXa6kiaWo9-pE8CX6Dg,Dream Shorts,22,21.19.01,Dream Minecraft|dream Minecraft youtube|minecraft|dream|Minecraft but water rises every minute|minecraft but lava rises every minute|minecraft but challenge|minecraft challenge|challenge|minecraft 1.14|beating minecraft|rematch|finale|finale rematch|grand finale|grand|four hunters|4 hunters|Dream Team|National Geographic|George in natural habitat,1045236,113322,1013,4497,https://i.ytimg.com/vi/CHFqGegX0WM/default.jpg,False,False,GeorgeNotFound In His Natural Habitat... He gets followed by a documentary team and studied!#shortsSUBSCRIBE! Lots of uploads coming this year!@Dream @GeorgeNotFound The George is studied in his natural habitat... a flower forest. What will he do? Watch and see.
1121,TiGk8DqPKao,Why I Took My Wedding Ring Off | Young Widowed Mother,2021-01-13T21:14:03Z,UCq3QBWXCKvMnltjwqWuB5bQ,Cam&Fam,22,21.19.01,cam and fam|camandfam|cam fam|teen mom|camfam|teen pregnancy|cam|teen parents|camily|teen moms|teenage pregnancy|teenage mom|moms|teen|teen mom vlog|teen mom vlogs|vlog|day in my life|motherhood|family|baby|family vlogers|family vlogs|family channel|teen mom of 2|pregnant teen mom|pregnant again at 18|16 and pregnant|Landon clifford|Landon clifford wife|q and a|q&a|question and answer|questions and answers,734418,48419,734,0,https://i.ytimg.com/vi/TiGk8DqPKao/default.jpg,True,False,Subscribe to join the Camily! If you enjoyed this video don't forget to give it a like! Click the bell to join the notification gang!Shop Our Merch!https://teespring.com/stores/camandfamFollow Our Other Social Medias!My Instagram: https://www.instagram.com/camandfam/Collette's Instagram: https://www.instagram.com/collette_briar_clifford/Delilah's Instagram: https://www.instagram.com/baby.delilahrose/My Twitter: https://twitter.com/camandfam1Contact Me! (Business Inquiries Only)Email: coastroadMGT@gmail.com
1130,nHMJKaO8xNY,"Upgrading the Cleeter Merch Room, Time to Build a Man Cave!",2021-01-14T16:41:06Z,UCMJbbWyIziiUamP5JKK9yAA,Cleetus2 McFarland,22,21.19.01,[none],236742,13586,100,662,https://i.ytimg.com/vi/nHMJKaO8xNY/default.jpg,False,False,Figured we'd film some of our Saturday shenanigans for you guys!
1155,lS4Tit7taes,Welcome To The World,2021-01-11T21:39:06Z,UC-SV8-bUJfXjrRMnp7F8Wzw,Roman Atwood Vlogs,22,21.19.01,Roman|Atwood|The Atwoods|Brittney|Family|Family Friendly|Smile|Smile More|Kids|Noah|Kane|Cora|Vlog|Upload|New|Inspire|Motivational,2988168,236191,2527,25922,https://i.ytimg.com/vi/lS4Tit7taes/default.jpg,False,False,"Thank you so much for the warm welcome of our new baby. We love you. Subscribe: http://bit.ly/SubToRomanFollow Roman Atwood:Twitter: https://twitter.com/romanatwoodInstagram: https://instagram.com/romanatwoodFollow Brittney:Twitter: https://twitter.com/_Little_Britt_Instagram: https://instagram.com/BrittneyAtwoodSmile More Store: http://RomanAtwood.comWatch More Roman Atwood:Daily Vlogs: https://youtube.com/playlist?list=PLItZ1aGL8ScA4RNpVQVekAv2AaNUMQWfiPopular Videos: https://youtube.com/playlist?list=PLItZ1aGL8ScDPCi1yw-ZH_51vGZazpv7wTrips: https://youtube.com/user/RomanAtwoodVlogs/playlists?view=50&sort=dd&shelf_id=11Latest Uploads: https://youtube.com/playlist?list=PLItZ1aGL8ScArc7A-QTq8BpArqliaRCwDSend Mail To:PO BOX 787Thornville Ohio43076This is my life as a Father to my sons Noah and Kane and our new baby girl, along with my Wife Brittney in Ohio. I’ve made pranks on YouTube since 2010 and vlogs since 2013. This channel is family-friendly and kid-friendly, so everyone can join in on the fun! I love you all! Roman soldiers baby!"
