,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
731,rY2xbodmGj8,SNEAKING Into A Movie Theater For 24 HOURS!,2021-01-10T16:00:32Z,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,22,21.15.01,unspeakable|vlog|vlogs|unspeakablegaming|prank|comedy|challenge|laugh|funny|moments|craziest|pranks|crazy|no cursing|no swearing|how to|parody|troll|video|react|family friendly|funniest|adventure|trolling|unspeakable vlogs|real life|life|unspeakable real life|unspeakableplays|movie theater|24 hour|overnight challenge|24 hour challenge|for kids|movie theater prank|24 hours,3403817,80603,3981,8849,https://i.ytimg.com/vi/rY2xbodmGj8/default.jpg,False,False,NEW MERCH! - https://www.unspeakable.com/Follow all of these or I will steal your cookies.INSTAGRAM 1 - http://instagram.com/unspeakableINSTAGRAM 2 - https://www.instagram.com/Unspeakableshop/TIK TOK -  https://vm.tiktok.com/tyG2Rd/TIK TOK 2.0 - https://www.tiktok.com/@unspeakablegameplaysFACEBOOK - https://www.facebook.com/UnspeakableVlogsFACEBOOK 2.0 - https://www.facebook.com/UnspeakableClothingSubscribe to my other channels or I will eat your computer.MINECRAFT - https://www.youtube.com/user/UnspeakableGaming?sub_confirmation=1EPIC GAMES - https://www.youtube.com/channel/UC1n_yB_W-FZCbwajZPcs8Jw?sub_confirmation=1VLOGS - https://www.youtube.com/channel/UCwIWAbIeu0xI0ReKWOcw3eg?sub_confirmation=1VLOGS 2.0 - https://www.youtube.com/channel/UCet_y01v87pE7MPGikjTQQw?sub_confirmation=1NEW MERCH - https://www.youtube.com/channel/UCBUOxKtRd79qLwkLTPsFCUA?sub_confirmation=1THE NOOB - https://www.youtube.com/channel/UCA1LBqaJbeRPyjL3LmHjwqQ?sub_confirmation=1Thanks for watching! Likes are greatly appreciated! Subscribe to be notified when my next video is live!
743,q7WgWXHF_oI,FLYING IN 2021.,2021-01-10T15:00:14Z,UC4ijq8Cg-8zQKx8OH12dUSw,Kara and Nate,19,21.15.01,[none],596399,23992,4024,5680,https://i.ytimg.com/vi/q7WgWXHF_oI/default.jpg,False,False,"What's it like to fly in 2021? After an unexpected turn of events, we boarded an airplane for the first time in 9 months. This was our experience.#Travel vlog 749 | Nashville | Filmed Jan. 7, 2021🗺 Create your own CUSTOM route map from your favorite vacation, city, or road trip with our new site! https://atlas.co/ Follow us on Instagram for behind the scenes content: @karaandnate https://www.instagram.com/karaandnate/ Sign up for our Sunday Summary email here - https://karaandnate.com/sunday-summary/✈️ We created FareDrop to help you score super cheap international flights! Try it for free and get flight deals up to 80% off ➡️ https://faredrop.com/ ⬅️Download these copyright free songs we used in this episode - All are from here: http://bit.ly/epidemic_sound——————————————————Here’s Nate’s FREE guide to airport lounge access: http://karaandnate.com/the-ultimate-guide-to-lounge-access/ Kara’s Behind the Scenes Guide to Editing a Vlog:https://learn.karaandnate.com/p/how-to-edit-a-vlog/ Our current camera setup: https://karaandnate.com/travel-vlogging-gear/——————————————————PATREON: https://www.patreon.com/karaandnate SUPPORT OUR WORK: http://karaandnate.com/keep-us-on-the-road/ PACKING LIST: http://karaandnate.com/travel-essentials/ FACEBOOK: https://www.facebook.com/karaandnate/ INSTAGRAM: @karaandnate https://www.instagram.com/karaandnate/ TWITTER: @karaandnate https://twitter.com/karaandnate——————————————————Originally from Nashville, Tennessee, we got married June 2013 and quickly caught the #travel bug! We started “travel hacking” & finally decided we wanted to travel for one year. After 2 years of saving $ and over 2 million miles and points, we sold our cars and apartment and left home January 10, 2016. We started this #travelvlog to share our experiences with friends and family, then decided we really liked vlogging and traveling! After achieving our new goal of 100 countries before 2020 and all 7 continents, we have no plans to slow down anytime soon, and we are incredibly thankful to do something we love every day. :)"
762,uNLwgYG4EdA,Food Theory: MrBeast Burger Is NOT What You Think...,2021-01-09T19:05:08Z,UCHYoe8kQ-7Gn9ASOlmI0k6Q,The Food Theorists,26,21.15.01,mrbeast|mrbeast burger|mrbeast restaurant|mrbeast burger taste test|i tried mrbeast burger|mrbeast burger review|mrbeast burger mukbang|mr beast|mr beast burger|mr beast burger review|mrbeast burger drive through|mr beast burger drive through|mrbeast burger menu|mr beast burger menu|food theorists|food theory|matpat|film theory|game theory|binging with babish|eat the menu|without a recipe|mr beast rewind|mrbeast rewind|game theorists,2928495,136049,4356,10499,https://i.ytimg.com/vi/uNLwgYG4EdA/default.jpg,False,False,"SUBSCRIBE to Never Miss a Food Theory! ►► https://bit.ly/2CdCooV      MrBeast posted a video where he announced he was opening his own, mainly digital, fast food restaurant. It went over BIG, not only in the one brick and mortar drive through in his video, but with the food apps as well. I was fascinated and had to learn how he pulled it off, as well as if this is a move that could change the face of fast food forever. What I found, Theorists, is VERY interesting. I think I've figured out the SECRET to MrBeast Burger and it may not be what you expect...SUBSCRIBE for Every Theory! ►► https://bit.ly/2CdCooV   Want More FOOD THEORY?You've Been SCAMMED! (Supermarket Secrets) ► https://youtu.be/EqviBPG2uPETootsie Pops, How Many Licks? ► https://youtu.be/qOS5NAdyWDwNever Order McDonald's Medium Fries! ► https://youtu.be/c_jnZkVlNtwKool Aid Man Is A Marvel Villain! ► https://youtu.be/CuZ14w_g3WA    Don't Trust Your Cake! ► https://youtu.be/dulS3GGiJ7M  Join our other Theorist Communities!Game Theory! ► http://bit.ly/1qV8fd6 Film Theory! ► http://bit.ly/1dI8VBH Need Royalty Free Music for your Content? Try Epidemic Sound. Get A 30 Day Free Trial! ► http://share.epidemicsound.com/theFoodTheorists Credits:Writers: Matthew Patrick, Justin Kuiper, and Luke BaratsEditors: Pedro Freitas, Dan Cybert Seibert, and Tyler MascolaAssistant Editor: AlyssaBeCrazy  Sound Editor: Yosi Berman #MrBeast #MrBeastBurger #FastFood #Burger #FoodTheory #Food #Recipe #Matpat #GameTheory #FilmTheory"
766,naYdtfM-L-s,SHE IS IN LABOUR! The Zaid Family,2021-01-11T15:00:14Z,UCxtVHTP4Sh1aRhqwlJwFwbQ,The Zaid Family,22,21.15.01,The Zaid Family|Mr and Mrs Z|Usama Zaid|Laiba Zaid|Momma Zaid|bodmonzaid|papa zaid|uzair zaid|riazu|sana zaid|sana x glam|couple vlogs|family channel|vlogs|pregnant|baby announcement|baby|zaid family|Indian|Pakistani|Canadian|desi family,185468,5988,134,1123,https://i.ytimg.com/vi/naYdtfM-L-s/default.jpg,False,False,"Part 1/5 - We will be posting 5 days in a row! Support us by Subscribing and turning On your Notifications :)  She was born on January 8th, 2021 at 8:31PM. Thanking God for this blessing. Stay tuned for the birth VlogFOLLOW US ON INSTAGRAM: Usama - @usamaxzaid Sana - @sanaxzaid Jewellery - @zaidjewels Sana's MakeUp Channel:https://bit.ly/30Yj9IVSubscribe to our family's channel: Laiba/BodmonZaid:Laiba Vlogs - https://bit.ly/3535Rwf Main Channel - https://bit.ly/34QRWsXMomma Zaid https://bit.ly/3nEXiQDRiazu https://bit.ly/33UtFDbPapa Zaid https://bit.ly/3dnx4gD#TheZaidFamily #Labour"
771,QP6CBmtnSvg,EPIC Snow Storm in Madrid,2021-01-09T22:44:11Z,UCo1HWB7bmrjpscWdZ5Xx3Xw,Spain Revealed,19,21.15.01,james black spain|james blake spain|yoly james|spain revealed|yoly spain|spain couple|spain guide|yolly james|yoli james|madrid|snow in madrid|snow madrid,175150,3552,76,1029,https://i.ytimg.com/vi/QP6CBmtnSvg/default.jpg,False,False,"Parts of Spain are experiencing the biggest snow storm in half a century.So Yoly and I went out exploring! Venga, let’s go! 🥝⏩ Watch Next: Our 5 most popular videos ever https://www.youtube.com/playlist?list=PLWoKRXwP0XnJroR_U6eaLFR8lspFLNfih 🎉 FREEBIESTapas 101 Cheat Sheet: https://swiy.io/Tapas101Spain House Buyer's Checklist: https://swiy.io/SpainHouseChecklistSpain House Renter's Cheat Sheet: https://swiy.io/SpainRentalCheatSheet❤️ BECOME A MEMBERAccess exclusive videos, live-streams and posts. Click the Join button or click here: https://swiy.io/JoinSpainRevealed✈️ PLAN YOUR SPAIN TRIPGet our ultimate Madrid city guide: https://swiy.io/MadridRevealed💃🏽 JOIN OUR TOURSBook a food tour with Devour Tours: https://swiy.io/devourtoursBook Yoly’s famous private Madrid flamenco tour: https://swiy.io/flamencoguide🍤Spanish food delivered to your door (USA): https://swiy.io/latienda👄 Learn Spanish my way: https://swiy.io/learnspanish🎥 The gear we use to make our videos: https://swiy.io/gear👩🏻‍💻 CONNECTJames on Instagram: https://www.instagram.com/jamesblickspainYoly on instagram: https://www.instagram.com/flamencoguideOur private Facebook community: https://www.facebook.com/groups/spainrevealedWHO ARE WE? 🥝⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯Hola, Spain lovers! We're James and Yoly. James is a New Zealander, and Yoly is from Spain. And we both live in Madrid. This channel is all about giving you a local insight into life in Spain, and helping you experience this country like a local when you come to visit (or live!). If that sounds like your kind of thing, bienvenido!*This description contains affiliate links which means we may earn a commission if you use them 🙏🏻"
792,_xJUCsyMQes,Saweetie - Best Friend (feat. Doja Cat) [Official Music Video],2021-01-07T23:00:20Z,UC2FCUwThC0RAzaQoI0TtpLA,Official Saweetie,22,21.15.01,saweetie|sweetie|tap in|my type|icy grl|icy girl|female hip hop|female rapper|hip hop|R&B|Doja Cat|Featuring Doja Cat|That's my best friend|Best Friend|Best Friend Saweetie Doja Cat|best friend thats my bestfriend lyrics|best friend tiktok|doja cat saweetie song|doja cat saweetie best friend mp3|saweetie ft doja cat|doja cat x saweetie type beat|dojacat|best friend video|best friend song|she's a real bad bitch,25286724,545396,27637,27660,https://i.ytimg.com/vi/_xJUCsyMQes/default.jpg,False,False,"Download/Stream Best Friend (feat. Doja Cat): https://Saweetie.lnk.to/BestFriend❄️ICY GANG❄️Tap in with Saweetie to gain exclusive access to the next episode first! Text +1 (510) 250-3890 Follow SaweetieOfficial Website: www.saweetie.comTwitter: https://twitter.com/saweetieFacebook: https://www.facebook.com/OfficialSaweetieInstagram: https://www.instagram.com/saweetie/Credits: Starring: Saweetie, Doja Cat, & King BachDirected by Dave MeyersExecutive Producer: Nathan ScherrerProduced by Roisín Audrey MoloneyProduction Supervisor: Tori StoroshProduction Company: Freenjoy Saweetie Costume Design: Bryon JavarDoja Cat Costume Design: Brett Alan Nelson Director of Photography: Joshua Zucker- PludaProduction Designer: Alec Contestabile Cast Costume Design: Ann-Marie HoangEditor: Alyssa Oh @ Rock Paper ScissorsColorist: Stefan Sonnenfeld @ Company 3VFX: Buf ParisSound Design: Jeff Malen @ Lime StudiosLyrics:That’s my bestfriend she a real bad bitchGot her own money she don’t need nigOn the dance floor she had two three drinksNow she twerking she throw it out and come back inThat’s my bestfriend she a real bad bitchDrive her own car she don’t need no lyftIn the strip club know my girl gone tipNow she twerking throw it out and come back inBeep beep is that my bestie in a tesiFresh blow out skin on 10 owe she readyBitch you look goodt with a t at the endImma hype her every time that’s my mothafuckin friendShe been down since the jellies and the bo bo’sNow we steppin out the G in manolo’sWhen we pull up to scene hoes be filled with jealousyIf a bitch get finicky she gone bring that energyI hit her phone with the tea like bitch guess whatAll the rich ass boys wanna fuck on usAll this ass sittin up you can look don’t touchAnd I’m bad bussin bands every time we link upThat’s my bestfriend she a real bad bitchGot her own money she don’t need nigOn the dance floor she had two three drinksNow she twerking she throw it out and come back inThat’s my bestfriend she a real bad bitchDrive her own car she don’t need no lyftIn the strip club know my girl gone tipNow she twerking throw it out and come back inThat’s my bestfriend if you need a freakI aint dumb but mothafucka she my Tweedle DIf she ride for me she don’t need a keyIf you sideways she’ll straighten you as needed beAnd she so bad that I just can’t take that bitch nowhereShe off her fish I said uh uh don’t go thereBitch break her back she protect and attackGet that strap let them buckleFoot on neck give no airWhole world wanna be usMy main bitch she my day 1On my way bitch letcha get drunkCelebrate cause we the baddest in the clubThat’s my bestfriend she a real bad bitchGot her own money she don’t need nigOn the dance floor she had two three drinksNow she twerking she throw it out and come back inThat’s my bestfriend she a real bad bitchDrive her own car she don’t need no lyftIn the strip club, know my girl gone tipNow she twerking throw it out and come back inBest friend you the baddest and you know itUh oh girl I think yo booty growingFck it up in the mirror hit them posesBest friend damn you mfn glowingBest friend damn yo wrist look like it’s frozenUh oh girl I think yo booty growingFck it up in the mirror hit them posesBest friend you mfn soulmate#Saweetie #DojaCat #BestFriend #PrettyBitchMusic"
797,B6bJ_vTslyo,The last episode of the “Life Series”: The life of white radish!一生系列产品最后一个视频——萝卜的一生丨Liziqi Channel,2021-01-09T11:45:17Z,UCoC47do520os_4DBMEFGg4A,李子柒 Liziqi,26,21.15.01,liziqi|liziqi vlogger|中國美食|中華傳統文化|Chinese food|饮食文化|中国风|田园|美食|ly tu that|李子柒|lý tử thất|李子柒 最新|李子柒 2020|李子柒 一生系列|李子柒 更新|萝卜的一生,5086478,244009,43922,215338,https://i.ytimg.com/vi/B6bJ_vTslyo/default.jpg,False,False,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx #李子柒#lýtửthấ#Liziqi#ChineseCuisine #ChineseFoodMake pickles on Minor Snow, and cured meat on Major Snow. The freezing wintry days summon the lunar new year. Isn’t it the best time to pickle the food you have around!Pickled mustard tuber, dried white radish, preserved chicken, meat, and sausages…Hang them up!Do you know how white radish flowers wither and leave their seeds deep in the ground;And how the little ones sprout and grow up into full, long tuberous roots?This is the last episode of the “Life Series”, And farewell to “The life of …”小雪腌菜，大雪腌肉。寒冬腊月的，年关将近。可不就是各种腌嘛！榨菜头 萝卜干、腊鸡  腊肉  香肠通通挂起来！萝卜怎么落花成籽，怎么埋种地下。怎么发芽，又是如何长大……这是《一生系列》的最后一个视频了，XX的一生，就停在这里了吧！ 【李子柒 Liziqi 】 https://goo.gl/nkjpSx--------------------------------------------------------------------liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo传统工艺 | Traditional handicraft： https://is.gd/FPl4dfSpring 春之卷：https://is.gd/EBwo2nSummer 夏之卷：https://is.gd/i1jJ46Autumn 秋之卷：https://is.gd/YBVeL2Winter 冬之卷：https://is.gd/3JqW8D#李子柒#liziqi"
971,zBZ4skqOm04,Are You Subscribed?,2021-01-11T22:11:32Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast Shorts,22,21.18.01,[none],6618435,397401,3218,28142,https://i.ytimg.com/vi/zBZ4skqOm04/default.jpg,False,False,Click that subscribe button because you might run into me in real life and it might make you a lot of money #shortsOriginal Video:I Ran A Marathon In The World's Largest Shoeshttps://www.youtube.com/watch?v=AiGKBNGlzHo
982,IyM7RgFBAWI,size 10 vs size 16 try on the same dresses from OHPOLLY ..*fail*,2021-01-11T22:10:59Z,UCUc9HpcyGgy52q0qtY6Zq-A,Adeola Patronne,22,21.18.01,[none],144906,9974,156,678,https://i.ytimg.com/vi/IyM7RgFBAWI/default.jpg,False,False,Nella & Mariam: https://youtu.be/ccjrgIQkwJYSubscribe to my sis : https://youtube.com/c/ItsFareedahShop my merch: https://adeolapatronne.com/collections/allRead my blog: https://adeolapatronne.com/blogs/newsFOLLOW ME:Instagram: https://instagram.com/adeolapatronneTwitter: https://twitter.com/adeolapatronneMerch instagram: http://www.instagram.com/yktva_CONTACT ME:Business email only: collab@adeolapatronne.comEQIPMENT:Camera I use:  Sony Amazon : https://rstyle.me/cz-n/ewdkzgcfj8xSony on very: https://rstyle.me/cz-n/ew2qnqcfj8xRing light : https://rstyle.me/cz-n/ew2nsgcfj8x
983,5_aieq_Lq8M,i ate the recommended BRITISH NUTRITIONAL DIET for a week | clickfortaz,2021-01-11T16:00:02Z,UC5h2ZMon85yeDNeOezTIlXA,ClickForTaz,22,21.18.01,nutrition|food|eat|dinner|healthy|lifestyle|new year|week|challenge|skillshare,379674,21153,146,2061,https://i.ytimg.com/vi/5_aieq_Lq8M/default.jpg,False,False,The first 1000 people to click the link will get a free trial of Skillshare Premium Membership: https://skl.sh/clickfortaz11201MERCH LINK - https://clickfortaz.storeSecond Channel - https://www.youtube.com/clickformoretazFOLLOW MY SOCIAL MEDIATIK TOK | clickfortazTWITTER | https://twitter.com/clickfortazINSTAGRAM | https://instagram.com/clickfortaz/SNAPCHAT | clickfortazFACEBOOK | https://www.facebook.com/clickfortaz/For business enquiries onlyclickfortazbusiness@gmail.com
986,9iEBLoX2BxI,WE HAVE MASSIVE NEWS.. 🥳❤️,2021-01-11T22:40:46Z,UCZdQjaSoLjIzFnWsDQOv4ww,Sailing La Vagabonde,19,21.18.01,[none],1083657,46659,961,6520,https://i.ytimg.com/vi/9iEBLoX2BxI/default.jpg,False,False,"#284 We have some really exciting news but you'll have to watch to find out.....Thanks to our amazing featured music artists for supporting the show! You can listen to them all on our Spotify playlist: https://www.tinyurl.com/t9fqqufSong Credits:00:00 - now-forever-analog-heart https://open.spotify.com/track/5fURQxpi5t46slXvqTRE8C00:30 - Tatono - Near https://open.spotify.com/track/2Z6syn3hPiWYQathb2pO9602:31 - Jack and the Weatherman - Instrumental - Free https://open.spotify.com/track/042kexNcTZgLmAaxw1myAj04:13 - Jangle - 7 Reasons https://open.spotify.com/track/6Q4MdpjYHCKtEjvmij5lSH05:08 - ON BOURBON STREET royalty free Music by Giorgio Di Campo for FreeSound Music http://freesoundmusic.euhttps://youtube.com/freesoundmusicoriginal video:  https://youtu.be/Bd5Of76Ylg406:34 - New Frontier - Koresma https://open.spotify.com/track/6hkZ974ZJcWY6NorsnIFIV07:12 - The Big Idea - Why https://open.spotify.com/album/7Dcs4CJMchsgt0rkOmLeH8?si=xu7GjhJ5R2mEdHzFgJYJuw11:19 - Walk Home - AKW https://open.spotify.com/track/3l2Ftf4MzPuS20hjl0hKSS13:29 - brazil-blake-ewing Song selected from MusicBed. Get a free trial here: http://share.mscbd.fm/sailinglavagabonde14:32 - Lockd - Lykofos https://open.spotify.com/track/6zRF7TMPHosm0zVghw8TuPProduced by Elayna & RileyJohn March - Editor, Sound Design and MixerScott Rowland - Assistant Editorhttps://zenavguy.com/Follow our Insta's for more!!  https://www.instagram.com/elayna.carausuhttps://www.instagram.com/riley.whitelumDon't forget to like us on Facebook!http://www.facebook.com/sailinglavagabondeJoin our Patreon Crew. For LIVE broadcasts, exclusive content and other perks! Please become a Patron and support our production.http://www.patreon.com/LaVagabondeDownload Elaynas music here!https://elaynac.bandcamp.comPick up some official La Vaga merch and help support our journey!http://shop-lavagabonde.comSubscribe to our new sexy website for blog posts and updates!http://www.sailing-lavagabonde.comFollow us on Twitter!http://twitter.com/@sailing_lavagaLike Elaynas Music page on the book!http://www.facebook.com/elaynacmusicFAQWhat cameras do we use?BIG CAMERA: http://amzn.to/1t6fAfYOTHER BIG CAMERA: http://amzn.to/2rybQE2HANDY CAM: http://amzn.to/25KvT0xGOPRO: http://amzn.to/1t6haPcDRONE: http://amzn.to/2ooXPLsSELFIE STICK: http://bit.ly/Spivo-StickWhat software do we use?Adobe Premiere Pro https://bit.ly/Adobe-PremierProPredict Wind http://bit.ly/PredictWindForecasts"
992,lum_eNjiplg,Markiplier Is Real,2021-01-11T17:50:37Z,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,22,21.18.01,markiplier is real|markiplier isn't NOT real,4373408,453694,3249,40843,https://i.ytimg.com/vi/lum_eNjiplg/default.jpg,False,False,You've done it! You've discovered the truth that Markiplier is real after all! Also I'm done with my writing week so I'm back to making videos.Doesn't Know His Own Lore ► https://www.youtube.com/markiplier
997,z4FnDEYg2yw,RC Frogger Fails,2021-01-11T23:00:28Z,UCmo9ZEJ3ipgaZdkiRRYtLAg,Dude Perfect Plus,22,21.18.01,dude|perfect|plus|bonus|bts|behind|the|scenes|extra|compilation|dp|editors|funny|bloopers|deleted|family|team|trick|shot|shots|battle|stereotype|overtime|sparky|tyler|cory|coby|cody|garrett|panda|chad|tim|derek|hashtag|rc|car|remote|control|hummer|egg|crush|frogger|ryan|drone|jet|rocket|balloon|fails,1250024,44909,576,1046,https://i.ytimg.com/vi/z4FnDEYg2yw/default.jpg,False,False,"Everything you love about Dude Perfect.. plus even more!  Be sure to SUBSCRIBE for more behind the scenes, bloopers, and bonus content! ► CLICK HERE: http://bit.ly/DPplusSubscribe► Click HERE to watch the main video: https://youtu.be/74ZSIJk2pcg► Click HERE to watch more Behind the Scenes on Dude Perfect Plus: https://www.youtube.com/watch?v=XBh4bnd51c4&list=PLC_fTveW0jTZ-jc2LqY4dvhpyYSuPgNB7&ab_channel=DudePerfectPlusNEXT LEVEL STUFF -------------------------------------------🎒 NEW Merch - bit.ly/DPStore🎮 Play our FREE iPhone game! - http://smarturl.it/DudePerfect2📱 Text us - (469) 205-7005🔔 Hit the bell next to Subscribe so you don't miss a video!👨🏻‍💻 Watch our newest vids! - http://bit.ly/NewDPVids📕 Read our Book - Go Big - http://amzn.to/OYdZ2sFollow our Instagrams so we can be best friends -------------------------------------------🏆 http://Instagram.com/DudePerfect🧔🏻 http://Instagram.com/TylerNToney👱🏻‍♂️ http://Instagram.com/Cody_Jones_🙋🏻‍♂️ http://Instagram.com/CobyCotton👨‍🦰 http://Instagram.com/GarrettHilbert⛹🏻‍♂️ http://Instagram.com/CoryCotton-------------------------------------------Bonus points if you're still reading this! Comment: Hi Ryan! Thanks for building the DP props!Click here to learn more about Dude Perfect:http://bit.ly/AboutDudePerfectAs always...Go Big and God Bless!- Your friends at Dude PerfectBusiness or Media, please contact us at: Dude@DudePerfect.com------------5 Best Friends and a Panda.If you like Sports + Comedy, come join the Dude Perfect team!Best known for trick shots, stereotypes, battles, bottle flips, ping pong shots and all-around competitive fun, Dude Perfect prides ourselves in making the absolute best family-friendly entertainment possible! Welcome to the crew! Pound it 👊🏻 Noggin 🙇🏻‍♂️ - Dude Perfect"
1003,6y5BTGTFTmg,We Found A KEY FROZEN In ICE…,2021-01-17T16:00:05Z,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,22,21.19.01,unspeakable|vlog|vlogs|unspeakablegaming|prank|comedy|challenge|laugh|funny|moments|craziest|pranks|crazy|no cursing|no swearing|how to|parody|troll|video|react|family friendly|funniest|adventure|trolling|unspeakable vlogs|real life|life|unspeakable real life|unspeakableplays,3097442,141108,3021,11816,https://i.ytimg.com/vi/6y5BTGTFTmg/default.jpg,False,False,NEW MERCH! - https://www.unspeakable.com/Follow all of these or I will steal your cookies.INSTAGRAM 1 - http://instagram.com/unspeakableINSTAGRAM 2 - https://www.instagram.com/Unspeakableshop/TIK TOK -  https://vm.tiktok.com/tyG2Rd/TIK TOK 2.0 - https://www.tiktok.com/@unspeakableplaysgamesFACEBOOK - https://www.facebook.com/UnspeakableVlogsFACEBOOK 2.0 - https://www.facebook.com/UnspeakableClothingSubscribe to my other channels or I will eat your computer.MINECRAFT - https://www.youtube.com/user/UnspeakableGaming?sub_confirmation=1EPIC GAMES - https://www.youtube.com/channel/UC1n_yB_W-FZCbwajZPcs8Jw?sub_confirmation=1VLOGS - https://www.youtube.com/channel/UCwIWAbIeu0xI0ReKWOcw3eg?sub_confirmation=1VLOGS 2.0 - https://www.youtube.com/channel/UCet_y01v87pE7MPGikjTQQw?sub_confirmation=1NEW MERCH - https://www.youtube.com/channel/UCBUOxKtRd79qLwkLTPsFCUA?sub_confirmation=1THE NOOB - https://www.youtube.com/channel/UCA1LBqaJbeRPyjL3LmHjwqQ?sub_confirmation=1Thanks for watching! Likes are greatly appreciated! Subscribe to be notified when my next video is live!
1007,2UPV9ERAL5w,WHAT I GOT FOR CHRISTMAS 2020!!,2021-01-17T15:19:52Z,UCa3wuly5TEbB5ETH8Ga-S0g,Kaci-Jay,26,21.19.01,kaci|kaci jay|kaci jay conder|kaci conder|dad v girls|dadvgirls|kaci dad v girls|dad vs girls,248184,15304,216,1370,https://i.ytimg.com/vi/2UPV9ERAL5w/default.jpg,False,False,"WHAT I GOT FOR CHRISTMAS 2020!!sorry I uploaded this video so late hahadisclaimer- I'm not trying to brag in any way, its just one of my most popular requested video xFollow me!Instagram: https://www.instagram.com/kaci.jay/21 buttons: https://www.21buttons.com/kaci.jay"
1013,5pcNR_bKI1g,VLOG WEEK 185 - WE HAVE SOME NEWS | JAMIE GENEVIEVE,2021-01-17T15:58:31Z,UCFvZo3vuosabfwmLQTpzU5A,Jamie Genevieve,22,21.19.01,jamie genevieve|bblogger|youtuber|makeup|tutorial|how to|vlog|makeup tutorial|beauty|viral makeup|power of makeup|weekly vlog|before and after|beauty video|how to makeup|beauty guru|news|announcement|house move in vlog|we have some news,148990,6904,54,686,https://i.ytimg.com/vi/5pcNR_bKI1g/default.jpg,False,False,"VLOG WEEK 185 - WE HAVE SOME NEWS | JAMIE GENEVIEVEHey guys! Another week at home, making the most of lockdown life and sharing some really exciting news. We can't wait to share the next chapter with you all! Love J, J, D & J xSUBSCRIBE: http://www.youtube.com/jamiegenevieveINSTAGRAM: http://www.instagram.com/jamiegenevieveTWITTER: http://www.twitter.com/jamiegenevieveVIEVE: http://www.vieve.co.ukTECHFilming Camera: https://bit.ly/37W1i82Vlogging Camera: https://bit.ly/3m8SFw9Vlog Tripod: https://bit.ly/37YwX9gFilming Lights: https://bit.ly/3gBAfmCRinglight: https://bit.ly/37NBQlgMusic: https://www.epidemicsound.com/Editing Software: Final Cut ProFAVOURITE TOOLS/BRUSHES:-FACESmith 115 (Foundation): https://bit.ly/3a7cSQCSmith 118 (Bronzer): https://bit.ly/3qNBzrcSmith 112 (Powder/Contour): https://bit.ly/3qMkM85Morphe E3 (Under Eye Powder): https://bit.ly/3oLIsaB-EYES & BROWS:Smith 232 (Large Fluffy Eyeshadow): https://bit.ly/348AAbjSmith 230 (Dense Small Eyeshadow): https://bit.ly/37ZVg6uMorphe M509 (Small Tapered Blender): https://bit.ly/37cV5WrMAC 239 (Flat Shader): https://bit.ly/3qUkNa6Benefit Angled Brow Brush: https://bit.ly/37VKBK4-TOOLSTweezers: https://bit.ly/3gNMeNZScissors: https://bit.ly/3mcRNqgSharpener: https://bit.ly/2K1XTwyLash Glue: https://bit.ly/37dmZ4IDISCLAIMER:  Some of the above links are affiliate links, which means that if you click and make a purchase I may receive a small commission. This helps support my channel and allows me to continue to make videos like this! Thank you so much for the support.This video was not sponsored.Jamie Genevieve x"
